ID	Label	PrefLabel	Entity Type	TYPE	Property Assertions	Synonyms	Cluster_ID	Function	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Exemplar_of	Comment	Aliases	Rank
PCL_INDV:CS202211210_1106	MouseBrain 01106 - CS202211210_1106	1106 PVT-PT-RE Ntrk1 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5269		CS202211210_1106		1106 PVT-PT-RE Ntrk1 Glut		MouseBrain 01106			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111106			
PCL_INDV:CS202211210_1107	MouseBrain 01107 - CS202211210_1107	1107 PVT-PT-RE Ntrk1 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5269		CS202211210_1107		1107 PVT-PT-RE Ntrk1 Glut		MouseBrain 01107			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111107			
PCL_INDV:CS202211210_1108	MouseBrain 01108 - CS202211210_1108	1108 PVT-PT-RE Ntrk1 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5269		CS202211210_1108		1108 PVT-PT-RE Ntrk1 Glut		MouseBrain 01108			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111108			
PCL_INDV:CS202211210_1109	MouseBrain 01109 - CS202211210_1109	1109 PVT-PT-RE Ntrk1 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5269		CS202211210_1109		1109 PVT-PT-RE Ntrk1 Glut		MouseBrain 01109			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111109			
PCL_INDV:CS202211210_1110	MouseBrain 01110 - CS202211210_1110	1110 PVT-PT-RE Ntrk1 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5269		CS202211210_1110		1110 PVT-PT-RE Ntrk1 Glut		MouseBrain 01110			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111110			
PCL_INDV:CS202211210_1111	MouseBrain 01111 - CS202211210_1111	1111 PVT-PT-RE Ntrk1 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5269		CS202211210_1111		1111 PVT-PT-RE Ntrk1 Glut		MouseBrain 01111			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111111			
PCL_INDV:CS202211210_1112	MouseBrain 01112 - CS202211210_1112	1112 PVT-PT-RE Ntrk1 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5269		CS202211210_1112		1112 PVT-PT-RE Ntrk1 Glut		MouseBrain 01112			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111112			
PCL_INDV:CS202211210_1113	MouseBrain 01113 - CS202211210_1113	1113 PVT-PT-RE Ntrk1 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5269		CS202211210_1113		1113 PVT-PT-RE Ntrk1 Glut		MouseBrain 01113			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111113			
PCL_INDV:CS202211210_1114	MouseBrain 01114 - CS202211210_1114	1114 PVT-PT-RE Ntrk1 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5269		CS202211210_1114		1114 PVT-PT-RE Ntrk1 Glut		MouseBrain 01114			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111114			
PCL_INDV:CS202211210_1115	MouseBrain 01115 - CS202211210_1115	1115 CM-IAD-CL-PCN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5270		CS202211210_1115		1115 CM-IAD-CL-PCN Glut		MouseBrain 01115			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111115			
PCL_INDV:CS202211210_1116	MouseBrain 01116 - CS202211210_1116	1116 CM-IAD-CL-PCN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5270		CS202211210_1116		1116 CM-IAD-CL-PCN Glut		MouseBrain 01116			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111116			
PCL_INDV:CS202211210_1117	MouseBrain 01117 - CS202211210_1117	1117 CM-IAD-CL-PCN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5270		CS202211210_1117		1117 CM-IAD-CL-PCN Glut		MouseBrain 01117			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111117			
PCL_INDV:CS202211210_1118	MouseBrain 01118 - CS202211210_1118	1118 CM-IAD-CL-PCN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5270		CS202211210_1118		1118 CM-IAD-CL-PCN Glut		MouseBrain 01118			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111118			
PCL_INDV:CS202211210_1119	MouseBrain 01119 - CS202211210_1119	1119 CM-IAD-CL-PCN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5270		CS202211210_1119		1119 CM-IAD-CL-PCN Glut		MouseBrain 01119			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111119			
PCL_INDV:CS202211210_1120	MouseBrain 01120 - CS202211210_1120	1120 CM-IAD-CL-PCN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5270		CS202211210_1120		1120 CM-IAD-CL-PCN Glut		MouseBrain 01120			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111120			
PCL_INDV:CS202211210_1121	MouseBrain 01121 - CS202211210_1121	1121 CM-IAD-CL-PCN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5270		CS202211210_1121		1121 CM-IAD-CL-PCN Glut		MouseBrain 01121			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111121			
PCL_INDV:CS202211210_1122	MouseBrain 01122 - CS202211210_1122	1122 CM-IAD-CL-PCN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5270		CS202211210_1122		1122 CM-IAD-CL-PCN Glut		MouseBrain 01122			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111122			
PCL_INDV:CS202211210_1123	MouseBrain 01123 - CS202211210_1123	1123 CM-IAD-CL-PCN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5270		CS202211210_1123		1123 CM-IAD-CL-PCN Glut		MouseBrain 01123			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111123			
PCL_INDV:CS202211210_1124	MouseBrain 01124 - CS202211210_1124	1124 CM-IAD-CL-PCN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5270		CS202211210_1124		1124 CM-IAD-CL-PCN Glut		MouseBrain 01124			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111124			
PCL_INDV:CS202211210_1125	MouseBrain 01125 - CS202211210_1125	1125 CM-IAD-CL-PCN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5270		CS202211210_1125		1125 CM-IAD-CL-PCN Glut		MouseBrain 01125			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111125			
PCL_INDV:CS202211210_1126	MouseBrain 01126 - CS202211210_1126	1126 CM-IAD-CL-PCN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5270		CS202211210_1126		1126 CM-IAD-CL-PCN Glut		MouseBrain 01126			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111126			
PCL_INDV:CS202211210_1127	MouseBrain 01127 - CS202211210_1127	1127 CM-IAD-CL-PCN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5270		CS202211210_1127		1127 CM-IAD-CL-PCN Glut		MouseBrain 01127			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111127			
PCL_INDV:CS202211210_1128	MouseBrain 01128 - CS202211210_1128	1128 CM-IAD-CL-PCN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5270		CS202211210_1128		1128 CM-IAD-CL-PCN Glut		MouseBrain 01128			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111128			
PCL_INDV:CS202211210_1129	MouseBrain 01129 - CS202211210_1129	1129 CM-IAD-CL-PCN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5270		CS202211210_1129		1129 CM-IAD-CL-PCN Glut		MouseBrain 01129			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111129			
PCL_INDV:CS202211210_1130	MouseBrain 01130 - CS202211210_1130	1130 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1130		1130 TH Prkcd Grin2c Glut		MouseBrain 01130			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111130			
PCL_INDV:CS202211210_1131	MouseBrain 01131 - CS202211210_1131	1131 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1131		1131 TH Prkcd Grin2c Glut		MouseBrain 01131			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111131			
PCL_INDV:CS202211210_1132	MouseBrain 01132 - CS202211210_1132	1132 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1132		1132 TH Prkcd Grin2c Glut		MouseBrain 01132			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111132			
PCL_INDV:CS202211210_1133	MouseBrain 01133 - CS202211210_1133	1133 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1133		1133 TH Prkcd Grin2c Glut		MouseBrain 01133			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111133			
PCL_INDV:CS202211210_1134	MouseBrain 01134 - CS202211210_1134	1134 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1134		1134 TH Prkcd Grin2c Glut		MouseBrain 01134			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111134			
PCL_INDV:CS202211210_1135	MouseBrain 01135 - CS202211210_1135	1135 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1135		1135 TH Prkcd Grin2c Glut		MouseBrain 01135			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111135			
PCL_INDV:CS202211210_1136	MouseBrain 01136 - CS202211210_1136	1136 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1136		1136 TH Prkcd Grin2c Glut		MouseBrain 01136			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111136			
PCL_INDV:CS202211210_1137	MouseBrain 01137 - CS202211210_1137	1137 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1137		1137 TH Prkcd Grin2c Glut		MouseBrain 01137			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111137			
PCL_INDV:CS202211210_1138	MouseBrain 01138 - CS202211210_1138	1138 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1138		1138 TH Prkcd Grin2c Glut		MouseBrain 01138			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111138			
PCL_INDV:CS202211210_1139	MouseBrain 01139 - CS202211210_1139	1139 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1139		1139 TH Prkcd Grin2c Glut		MouseBrain 01139			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111139			
PCL_INDV:CS202211210_1140	MouseBrain 01140 - CS202211210_1140	1140 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1140		1140 TH Prkcd Grin2c Glut		MouseBrain 01140			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111140			
PCL_INDV:CS202211210_1141	MouseBrain 01141 - CS202211210_1141	1141 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1141		1141 TH Prkcd Grin2c Glut		MouseBrain 01141			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111141			
PCL_INDV:CS202211210_1142	MouseBrain 01142 - CS202211210_1142	1142 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1142		1142 TH Prkcd Grin2c Glut		MouseBrain 01142			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111142			
PCL_INDV:CS202211210_1143	MouseBrain 01143 - CS202211210_1143	1143 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1143		1143 TH Prkcd Grin2c Glut		MouseBrain 01143			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111143			
PCL_INDV:CS202211210_1144	MouseBrain 01144 - CS202211210_1144	1144 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1144		1144 TH Prkcd Grin2c Glut		MouseBrain 01144			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111144			
PCL_INDV:CS202211210_1145	MouseBrain 01145 - CS202211210_1145	1145 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1145		1145 TH Prkcd Grin2c Glut		MouseBrain 01145			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111145			
PCL_INDV:CS202211210_1146	MouseBrain 01146 - CS202211210_1146	1146 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1146		1146 TH Prkcd Grin2c Glut		MouseBrain 01146			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111146			
PCL_INDV:CS202211210_1147	MouseBrain 01147 - CS202211210_1147	1147 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1147		1147 TH Prkcd Grin2c Glut		MouseBrain 01147			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111147			
PCL_INDV:CS202211210_1148	MouseBrain 01148 - CS202211210_1148	1148 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1148		1148 TH Prkcd Grin2c Glut		MouseBrain 01148			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111148			
PCL_INDV:CS202211210_1149	MouseBrain 01149 - CS202211210_1149	1149 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1149		1149 TH Prkcd Grin2c Glut		MouseBrain 01149			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111149			
PCL_INDV:CS202211210_1150	MouseBrain 01150 - CS202211210_1150	1150 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1150		1150 TH Prkcd Grin2c Glut		MouseBrain 01150			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111150			
PCL_INDV:CS202211210_1151	MouseBrain 01151 - CS202211210_1151	1151 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1151		1151 TH Prkcd Grin2c Glut		MouseBrain 01151			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111151			
PCL_INDV:CS202211210_1152	MouseBrain 01152 - CS202211210_1152	1152 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1152		1152 TH Prkcd Grin2c Glut		MouseBrain 01152			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111152			
PCL_INDV:CS202211210_1153	MouseBrain 01153 - CS202211210_1153	1153 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1153		1153 TH Prkcd Grin2c Glut		MouseBrain 01153			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111153			
PCL_INDV:CS202211210_1154	MouseBrain 01154 - CS202211210_1154	1154 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1154		1154 TH Prkcd Grin2c Glut		MouseBrain 01154			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111154			
PCL_INDV:CS202211210_1155	MouseBrain 01155 - CS202211210_1155	1155 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1155		1155 TH Prkcd Grin2c Glut		MouseBrain 01155			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111155			
PCL_INDV:CS202211210_1156	MouseBrain 01156 - CS202211210_1156	1156 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1156		1156 TH Prkcd Grin2c Glut		MouseBrain 01156			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111156			
PCL_INDV:CS202211210_1157	MouseBrain 01157 - CS202211210_1157	1157 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1157		1157 TH Prkcd Grin2c Glut		MouseBrain 01157			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111157			
PCL_INDV:CS202211210_1158	MouseBrain 01158 - CS202211210_1158	1158 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1158		1158 TH Prkcd Grin2c Glut		MouseBrain 01158			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111158			
PCL_INDV:CS202211210_1159	MouseBrain 01159 - CS202211210_1159	1159 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1159		1159 TH Prkcd Grin2c Glut		MouseBrain 01159			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111159			
PCL_INDV:CS202211210_1160	MouseBrain 01160 - CS202211210_1160	1160 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1160		1160 TH Prkcd Grin2c Glut		MouseBrain 01160			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111160			
PCL_INDV:CS202211210_1161	MouseBrain 01161 - CS202211210_1161	1161 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1161		1161 TH Prkcd Grin2c Glut		MouseBrain 01161			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111161			
PCL_INDV:CS202211210_1162	MouseBrain 01162 - CS202211210_1162	1162 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1162		1162 TH Prkcd Grin2c Glut		MouseBrain 01162			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111162			
PCL_INDV:CS202211210_1163	MouseBrain 01163 - CS202211210_1163	1163 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1163		1163 TH Prkcd Grin2c Glut		MouseBrain 01163			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111163			
PCL_INDV:CS202211210_1164	MouseBrain 01164 - CS202211210_1164	1164 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1164		1164 TH Prkcd Grin2c Glut		MouseBrain 01164			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111164			
PCL_INDV:CS202211210_1165	MouseBrain 01165 - CS202211210_1165	1165 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1165		1165 TH Prkcd Grin2c Glut		MouseBrain 01165			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111165			
PCL_INDV:CS202211210_1166	MouseBrain 01166 - CS202211210_1166	1166 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1166		1166 TH Prkcd Grin2c Glut		MouseBrain 01166			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111166			
PCL_INDV:CS202211210_1167	MouseBrain 01167 - CS202211210_1167	1167 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1167		1167 TH Prkcd Grin2c Glut		MouseBrain 01167			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111167			
PCL_INDV:CS202211210_1168	MouseBrain 01168 - CS202211210_1168	1168 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1168		1168 TH Prkcd Grin2c Glut		MouseBrain 01168			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111168			
PCL_INDV:CS202211210_1169	MouseBrain 01169 - CS202211210_1169	1169 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1169		1169 TH Prkcd Grin2c Glut		MouseBrain 01169			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111169			
PCL_INDV:CS202211210_1170	MouseBrain 01170 - CS202211210_1170	1170 TH Prkcd Grin2c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5271		CS202211210_1170		1170 TH Prkcd Grin2c Glut		MouseBrain 01170			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111170			
PCL_INDV:CS202211210_1171	MouseBrain 01171 - CS202211210_1171	1171 RE-Xi-PR Nox4 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5272		CS202211210_1171		1171 RE-Xi-PR Nox4 Glut		MouseBrain 01171			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111171			
PCL_INDV:CS202211210_1172	MouseBrain 01172 - CS202211210_1172	1172 RE-Xi-PR Nox4 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5272		CS202211210_1172		1172 RE-Xi-PR Nox4 Glut		MouseBrain 01172			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111172			
PCL_INDV:CS202211210_1173	MouseBrain 01173 - CS202211210_1173	1173 RE-Xi-PR Nox4 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5272		CS202211210_1173		1173 RE-Xi-PR Nox4 Glut		MouseBrain 01173			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111173			
PCL_INDV:CS202211210_1174	MouseBrain 01174 - CS202211210_1174	1174 RE-Xi-PR Nox4 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5272		CS202211210_1174		1174 RE-Xi-PR Nox4 Glut		MouseBrain 01174			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111174			
PCL_INDV:CS202211210_1175	MouseBrain 01175 - CS202211210_1175	1175 RE-Xi-PR Nox4 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5272		CS202211210_1175		1175 RE-Xi-PR Nox4 Glut		MouseBrain 01175			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111175			
PCL_INDV:CS202211210_1176	MouseBrain 01176 - CS202211210_1176	1176 RE-Xi-PR Nox4 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5272		CS202211210_1176		1176 RE-Xi-PR Nox4 Glut		MouseBrain 01176			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111176			
PCL_INDV:CS202211210_1177	MouseBrain 01177 - CS202211210_1177	1177 RE-Xi-PR Nox4 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5272		CS202211210_1177		1177 RE-Xi-PR Nox4 Glut		MouseBrain 01177			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111177			
PCL_INDV:CS202211210_1178	MouseBrain 01178 - CS202211210_1178	1178 RE-Xi-PR Nox4 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5272		CS202211210_1178		1178 RE-Xi-PR Nox4 Glut		MouseBrain 01178			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111178			
PCL_INDV:CS202211210_1179	MouseBrain 01179 - CS202211210_1179	1179 RE-Xi-PR Nox4 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5272		CS202211210_1179		1179 RE-Xi-PR Nox4 Glut		MouseBrain 01179			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111179			
PCL_INDV:CS202211210_1180	MouseBrain 01180 - CS202211210_1180	1180 RE-Xi-PR Nox4 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5272		CS202211210_1180		1180 RE-Xi-PR Nox4 Glut		MouseBrain 01180			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111180			
PCL_INDV:CS202211210_1181	MouseBrain 01181 - CS202211210_1181	1181 RE-Xi-PR Nox4 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5272		CS202211210_1181		1181 RE-Xi-PR Nox4 Glut		MouseBrain 01181			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111181			
PCL_INDV:CS202211210_1182	MouseBrain 01182 - CS202211210_1182	1182 RE-Xi-PR Nox4 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5272		CS202211210_1182		1182 RE-Xi-PR Nox4 Glut		MouseBrain 01182			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111182			
PCL_INDV:CS202211210_1183	MouseBrain 01183 - CS202211210_1183	1183 RE-Xi-PR Nox4 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5272		CS202211210_1183		1183 RE-Xi-PR Nox4 Glut		MouseBrain 01183			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111183			
PCL_INDV:CS202211210_1184	MouseBrain 01184 - CS202211210_1184	1184 POL-PIL-PoT-SGN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5273		CS202211210_1184		1184 POL-PIL-PoT-SGN Glut		MouseBrain 01184			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111184			
PCL_INDV:CS202211210_1185	MouseBrain 01185 - CS202211210_1185	1185 POL-PIL-PoT-SGN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5273		CS202211210_1185		1185 POL-PIL-PoT-SGN Glut		MouseBrain 01185			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111185			
PCL_INDV:CS202211210_1186	MouseBrain 01186 - CS202211210_1186	1186 POL-PIL-PoT-SGN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5273		CS202211210_1186		1186 POL-PIL-PoT-SGN Glut		MouseBrain 01186			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111186			
PCL_INDV:CS202211210_1187	MouseBrain 01187 - CS202211210_1187	1187 POL-PIL-PoT-SGN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5273		CS202211210_1187		1187 POL-PIL-PoT-SGN Glut		MouseBrain 01187			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111187			
PCL_INDV:CS202211210_1188	MouseBrain 01188 - CS202211210_1188	1188 POL-PIL-PoT-SGN Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5273		CS202211210_1188		1188 POL-PIL-PoT-SGN Glut		MouseBrain 01188			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0111188			
