cluster_id	cluster_label	supertype_id	supertype_label	supertype_id_label	subclass_id	subclass_label	subclass_id_label	class_id	class_label	class_id_label	division_id	division_label	division_id_label	neighborhood	nt_type_label	nt_type_combo_label	nt.markers	np.markers	combo.markers	top.markers	tentative_anatomical_annotation	max_dissection_region	cluster_size	size.10xv2	size.10xv3	F	M	sex bias	Dark	Light	gene.counts.10xv2	gene.counts.10xv3	umi.counts.10xv2	umi.counts.10xv3	qc.score.10xv2	qc.score.10xv3	taxonomy_id	cell_set_accession.cluster	cell_set_accession.supertype	cell_set_accession.subclass	cell_set_accession.class	cell_set_accession.division
856	0856 MSN D2 Gaba_5	203	MSN D2 Gaba_5	0203 MSN D2 Gaba_5	52	MSN D2 Gaba	052 MSN D2 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:25,Other-Sub-Gaba:25	GABA	Gaba	Slc32a1:7.2	Penk:10.3	Adora2a,Gm38575,Rgs6,Gli3	Adora2a,Gm39043,Sh3rf2	CP ve	sAMY	261	3	258	0.48	0.52		0.54	0.46	3162.33333333333	5126.59302325581	7826.66666666667	20869.0736434109	302.316992662945	348.083851324147	CCN202212150	CS202212150_856	CS202212150_5380	CS202212150_6168	CS202212150_6353	CS202212150_6376
857	0857 MSN D2 Gaba_5	203	MSN D2 Gaba_5	0203 MSN D2 Gaba_5	52	MSN D2 Gaba	052 MSN D2 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:25,Other-Sub-Gaba:25	GABA	Gaba	Slc32a1:7	Penk:9.6,Nts:5.4,Cartpt:4.5,Crh:3.7	Gm10165,Myo3b,Fgf10,Cntnap2	Gm10165,Sh3rf2,Adora2a	CP ve	sAMY	241	0	241	0.58	0.42		0.58	0.42		5469.48547717842		22768.2614107884		347.156666123228	CCN202212150	CS202212150_857	CS202212150_5380	CS202212150_6168	CS202212150_6353	CS202212150_6376
858	0858 MSN D2 Gaba_5	203	MSN D2 Gaba_5	0203 MSN D2 Gaba_5	52	MSN D2 Gaba	052 MSN D2 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:25,Other-Sub-Gaba:25	GABA	Gaba	Slc32a1:7.3	Penk:7.8,Cartpt:6.1,Nts:3.6	Sh3rf2,Calcr,Lrrc7,Rbp1	Sh3rf2,Adora2a,Gpr6	NA	STRv	682	8	674	0.46	0.54		0.56	0.44	3036.75	5879.39762611276	6760.75	26399.0489614243	334.143095206187	361.590676196656	CCN202212150	CS202212150_858	CS202212150_5380	CS202212150_6168	CS202212150_6353	CS202212150_6376
859	0859 MSN D2 Gaba_6	204	MSN D2 Gaba_6	0204 MSN D2 Gaba_6	52	MSN D2 Gaba	052 MSN D2 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:25,Other-Sub-Gaba:25	GABA	Gaba	Slc32a1:7.3	Tac1:8.8,Penk:6.3	Adora2a,Tac1,Dgkk,Gm49906	Adora2a,Gpr6,Gm50370	NA	STRv	790	37	753	0.45	0.55		0.64	0.36	3141.51351351351	5901.63081009296	7389.54054054054	26882.1314741036	330.047116038929	373.859425963932	CCN202212150	CS202212150_859	CS202212150_5381	CS202212150_6168	CS202212150_6353	CS202212150_6376
860	0860 MSN D2 Gaba_6	204	MSN D2 Gaba_6	0204 MSN D2 Gaba_6	52	MSN D2 Gaba	052 MSN D2 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:25,Other-Sub-Gaba:25	GABA	Gaba	Slc32a1:7.1	Penk:8.9,Tac1:8.5	Adora2a,Zp3r,Tac1,Shisa2	Adora2a,Zp3r,Gm50370	NA	STRd	233	40	193	0.49	0.51		0.64	0.36	3550	5980.55440414508	9272.5	28653.3575129534	363.461531529818	369.19818151047	CCN202212150	CS202212150_860	CS202212150_5381	CS202212150_6168	CS202212150_6353	CS202212150_6376
861	0861 MSN D2 Gaba_6	204	MSN D2 Gaba_6	0204 MSN D2 Gaba_6	52	MSN D2 Gaba	052 MSN D2 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:25,Other-Sub-Gaba:25	GABA	Gaba	Slc32a1:7.4	Tac1:9.4,Penk:5	Adora2a,Agtr1a,Nrtn,Phactr1	Adora2a,Zp3r,Gpr52	NA	STRd	234	17	217	0.55	0.45		0.73	0.27	3292.11764705882	6603.11520737327	7768.35294117647	34782.6221198157	338.590543754242	382.130084669933	CCN202212150	CS202212150_861	CS202212150_5381	CS202212150_6168	CS202212150_6353	CS202212150_6376
862	0862 MSN D1 Sema5a Gaba_1	205	MSN D1 Sema5a Gaba_1	0205 MSN D1 Sema5a Gaba_1	53	MSN D1 Sema5a Gaba	053 MSN D1 Sema5a Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:9,Other-Sub-Gaba:9	GABA	Gaba	Slc32a1:7	Tac1:9.7,Penk:7.7,Cck:3.3	Gm40663,Zp3r,Arhgef28	Gm40663,Zp3r,Gm33651	NA	STRd	339	49	290	0.58	0.42		0.64	0.36	3605.0612244898	5965.20344827586	9268.91836734694	26008.7344827586	346.113434808932	365.469062419084	CCN202212150	CS202212150_862	CS202212150_5382	CS202212150_6169	CS202212150_6353	CS202212150_6376
863	0863 MSN D1 Sema5a Gaba_1	205	MSN D1 Sema5a Gaba_1	0205 MSN D1 Sema5a Gaba_1	53	MSN D1 Sema5a Gaba	053 MSN D1 Sema5a Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:9,Other-Sub-Gaba:9	GABA	Gaba	Slc32a1:7.4	Tac1:10.7,Penk:4.8	Gm40663,C030013G03Rik,Agtr1a	Gm40663,Gm33651,Cd4	NA	STRd	485	35	450	0.54	0.46		0.71	0.29	3697.57142857143	6414.94222222222	9582.6	31649.3177777778	350.125081781828	379.990496136828	CCN202212150	CS202212150_863	CS202212150_5382	CS202212150_6169	CS202212150_6353	CS202212150_6376
864	0864 MSN D1 Sema5a Gaba_2	206	MSN D1 Sema5a Gaba_2	0206 MSN D1 Sema5a Gaba_2	53	MSN D1 Sema5a Gaba	053 MSN D1 Sema5a Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:9,Other-Sub-Gaba:9	GABA	Gaba	Slc32a1:7.3	Tac1:8.9,Penk:6.8,Cartpt:3.8	Gm40663,Gm33651,Gm38575,Serpina9	Gm40663,Gm49906,Gm33651	NA	STRv	2044	77	1967	0.53	0.47		0.62	0.38	3506.77922077922	6172.3080833757	8844.19480519481	27896.9715302491	355.513592960689	372.74175871587	CCN202212150	CS202212150_864	CS202212150_5383	CS202212150_6169	CS202212150_6353	CS202212150_6376
865	0865 MSN D1 Sema5a Gaba_2	206	MSN D1 Sema5a Gaba_2	0206 MSN D1 Sema5a Gaba_2	53	MSN D1 Sema5a Gaba	053 MSN D1 Sema5a Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:9,Other-Sub-Gaba:9	GABA	Gaba	Slc32a1:7	NA	Gm40663,Crym,Ntn1,Glra3	Gm40663,Gm49906,Gm13974	NA	STRv	124	2	122	0.58	0.42		0.42	0.58	3617	5541.95081967213	8319	20928.762295082	357.829769196276	345.749996563713	CCN202212150	CS202212150_865	CS202212150_5383	CS202212150_6169	CS202212150_6353	CS202212150_6376
866	0866 MSN D1 Sema5a Gaba_2	206	MSN D1 Sema5a Gaba_2	0206 MSN D1 Sema5a Gaba_2	53	MSN D1 Sema5a Gaba	053 MSN D1 Sema5a Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:9,Other-Sub-Gaba:9	GABA	Gaba	Slc32a1:6.9	Tac1:8.4,Penk:6.8,Pdyn:6.6,Cartpt:6.3	Gm40663,Baz1a,Eps8,Pdgfc	Gm40663,Rbp1,Gm49906	NA	STRv	65	3	62	0.29	0.71		0.65	0.35	3886.33333333333	5735.20967741936	10247.6666666667	24422.7580645161	367.176236517202	369.130924800441	CCN202212150	CS202212150_866	CS202212150_5383	CS202212150_6169	CS202212150_6353	CS202212150_6376
867	0867 MSN D1 Sema5a Gaba_2	206	MSN D1 Sema5a Gaba_2	0206 MSN D1 Sema5a Gaba_2	53	MSN D1 Sema5a Gaba	053 MSN D1 Sema5a Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:9,Other-Sub-Gaba:9	GABA	Gaba	Slc32a1:7.5	Tac1:9.4,Penk:9.1	Impg1,Nrn1l,Gm40663	Impg1,Gm33651,Cd4	NA	STRv	48	6	42	0.34	0.66		0.53	0.47	3680.66666666667	6388.19047619048	9561.66666666667	31901.6904761905	348.887404487359	386.877719810636	CCN202212150	CS202212150_867	CS202212150_5383	CS202212150_6169	CS202212150_6353	CS202212150_6376
868	0868 MSN D1 Sema5a Gaba_2	206	MSN D1 Sema5a Gaba_2	0206 MSN D1 Sema5a Gaba_2	53	MSN D1 Sema5a Gaba	053 MSN D1 Sema5a Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:9,Other-Sub-Gaba:9	GABA	Gaba	Slc32a1:6.9	Penk:9.6,Tac1:9.5,Pdyn:6.1,Tac2:3.7	Gm40663,Baz1a,Hs3st2,Gm10754	Gm40663,Rbp1,Gm49906	NA	PAL	191	2	189	0.6	0.4		0.46	0.54	3808.5	5762.92592592593	10603	25552.0582010582	371.781318226085	363.046487013607	CCN202212150	CS202212150_868	CS202212150_5383	CS202212150_6169	CS202212150_6353	CS202212150_6376
869	0869 MSN D1 Sema5a Gaba_3	207	MSN D1 Sema5a Gaba_3	0207 MSN D1 Sema5a Gaba_3	53	MSN D1 Sema5a Gaba	053 MSN D1 Sema5a Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:9,Other-Sub-Gaba:9	GABA	Gaba	Slc32a1:7.2	Tac1:9.5,Penk:9.4,Pdyn:7.9,Cartpt:3.6	Gm33651,Shisa6,Id4,Penk	Gm33651,Gm49906,Drd3	OT ACB	PAL	1344	22	1322	0.63	0.37		0.36	0.64	3734.18181818182	6028.4447806354	9939.72727272727	26933.723903177	372.881943343787	369.827542176478	CCN202212150	CS202212150_869	CS202212150_869	CS202212150_6169	CS202212150_6353	CS202212150_6376
870	0870 MSN D1 Sema5a Gaba_4	208	MSN D1 Sema5a Gaba_4	0208 MSN D1 Sema5a Gaba_4	53	MSN D1 Sema5a Gaba	053 MSN D1 Sema5a Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:9,Other-Sub-Gaba:9	GABA	Gaba	Slc32a1:7.3	Penk:8.8,Pdyn:5.2,Tac1:3.5	Gm49906,Drd3,Trpc6,Tox	Gm49906,Drd3,Gm13974	OT ACB	PAL	423	105	318	0.58	0.42		0.39	0.61	3184.48571428571	5635.06918238994	7498.44761904762	22100.2735849057	360.295214622103	360.293329355412	CCN202212150	CS202212150_870	CS202212150_870	CS202212150_6169	CS202212150_6353	CS202212150_6376
871	0871 STR-PAL Chst9 Gaba_1	209	STR-PAL Chst9 Gaba_1	0209 STR-PAL Chst9 Gaba_1	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:7	Trh:3.4	Col6a3,Trh,Foxp2,Moxd1	Col6a3,Trh,Gm13974	STR FS	PAL	425	107	318	0.59	0.41		0.5	0.5	2927.52336448598	4813.3427672956	6195.34579439252	15471.5817610063	323.177000708216	334.756196257729	CCN202212150	CS202212150_871	CS202212150_5384	CS202212150_6170	CS202212150_6353	CS202212150_6376
872	0872 STR-PAL Chst9 Gaba_1	209	STR-PAL Chst9 Gaba_1	0209 STR-PAL Chst9 Gaba_1	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:7.6	Tac1:3.5,Trh:3.4	Trh,Gm13974,Slc22a3,Chrm3	Trh,Gm49906,Gm13974	STR FS	PAL	207	3	204	0.57	0.43		0.45	0.55	3086.33333333333	4783.97058823529	7137.33333333333	16006.0245098039	402.836808825235	349.593770564808	CCN202212150	CS202212150_872	CS202212150_5384	CS202212150_6170	CS202212150_6353	CS202212150_6376
873	0873 STR-PAL Chst9 Gaba_1	209	STR-PAL Chst9 Gaba_1	0209 STR-PAL Chst9 Gaba_1	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:7	Penk:6,Pdyn:3.6,Tac1:3.6	Gm49906,Npffr2,Crybg1,6530403H02Rik	Gm49906,Crybg1,Npffr2	STR FS	PAL	3508	369	3139	0.57	0.43		0.4	0.6	2852.66937669377	4725.89327811405	6064.60704607046	15228.2879898057	312.815550864007	331.312958908525	CCN202212150	CS202212150_873	CS202212150_5384	CS202212150_6170	CS202212150_6353	CS202212150_6376
874	0874 STR-PAL Chst9 Gaba_2	210	STR-PAL Chst9 Gaba_2	0210 STR-PAL Chst9 Gaba_2	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:7.7	NA	Scn10a,Hmcn1	Scn10a,Mgp,Dio3	IA FS (IPAC)	CTXsp	84	39	45	0.44	0.56		0.53	0.47	3854.02564102564	6235.97777777778	9800.97435897436	24383.2	341.670247801084	366.250637134683	CCN202212150	CS202212150_874	CS202212150_5385	CS202212150_6170	CS202212150_6353	CS202212150_6376
875	0875 STR-PAL Chst9 Gaba_2	210	STR-PAL Chst9 Gaba_2	0210 STR-PAL Chst9 Gaba_2	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:7.3	NA	Gm45680,Chst9,Rai14,Zfpm2	Gm45680,B020031H02Rik,Gm49906	IA FS (IPAC)	CTXsp	4092	1079	3013	0.51	0.49		0.54	0.46	3344.58294717331	5561.71755725191	7665.60240963855	20220.2857616993	330.990611877683	341.819622105266	CCN202212150	CS202212150_875	CS202212150_5385	CS202212150_6170	CS202212150_6353	CS202212150_6376
876	0876 STR-PAL Chst9 Gaba_2	210	STR-PAL Chst9 Gaba_2	0210 STR-PAL Chst9 Gaba_2	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:6.9	Penk:6.6	Tnfaip6,A730046J19Rik,Penk,Trpc3	Tnfaip6,Baz1a,Ptgs2	IA FS (IPAC)	CTXsp	158	90	68	0.4	0.6		0.31	0.69	2980.53333333333	5029.82352941176	7103.66666666667	20261.5735294118	331.322019778173	346.948659441809	CCN202212150	CS202212150_876	CS202212150_5385	CS202212150_6170	CS202212150_6353	CS202212150_6376
877	0877 STR-PAL Chst9 Gaba_2	210	STR-PAL Chst9 Gaba_2	0210 STR-PAL Chst9 Gaba_2	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:7.6	NA	Gm45680,Tnfaip6,Gm30371,St8sia6	Gm45680,Tnfaip6,Gm49906	IA FS (IPAC)	CTXsp	308	208	100	0.41	0.59		0.33	0.67	3464.37019230769	5954.85	8279.87980769231	24127.72	344.752880032791	361.00540747839	CCN202212150	CS202212150_877	CS202212150_5385	CS202212150_6170	CS202212150_6353	CS202212150_6376
878	0878 STR-PAL Chst9 Gaba_3	211	STR-PAL Chst9 Gaba_3	0211 STR-PAL Chst9 Gaba_3	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:6.8	Tac2:3.3	Gm40663,Crabp1,Pth2r	Gm40663,Crabp1,Tac2	ACB FS IA	PAL	129	22	107	0.52	0.48		0.3	0.7	3389.59090909091	5198.33644859813	8033.31818181818	18845.7196261682	318.768477517889	346.986813815538	CCN202212150	CS202212150_878	CS202212150_5386	CS202212150_6170	CS202212150_6353	CS202212150_6376
879	0879 STR-PAL Chst9 Gaba_3	211	STR-PAL Chst9 Gaba_3	0211 STR-PAL Chst9 Gaba_3	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:6.8	Pdyn:4.6	Gm49906,Gm45680,Npy2r,Dlx6os1	Gm49906,Gm45680,Gm13974	ACB FS IA	PAL	107	8	99	0.54	0.46		0.51	0.49	2816.75	5165.55555555556	5803.5	17662.898989899	306.844166660972	335.615668762774	CCN202212150	CS202212150_879	CS202212150_5386	CS202212150_6170	CS202212150_6353	CS202212150_6376
880	0880 STR-PAL Chst9 Gaba_3	211	STR-PAL Chst9 Gaba_3	0211 STR-PAL Chst9 Gaba_3	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:6.1	Penk:5.8,Pdyn:4.5,Tac1:3.3	Gm45680,6530403H02Rik,Cachd1,Chst9	Gm45680,B020031H02Rik,Gm49906	ACB FS IA	PAL	3115	478	2637	0.55	0.45		0.42	0.58	3027.22175732218	5146.04891922639	6541.68410041841	17449.9708001517	311.97599228575	329.390380214541	CCN202212150	CS202212150_880	CS202212150_5386	CS202212150_6170	CS202212150_6353	CS202212150_6376
881	0881 STR-PAL Chst9 Gaba_3	211	STR-PAL Chst9 Gaba_3	0211 STR-PAL Chst9 Gaba_3	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:6.9	Penk:8,Tac1:7.8,Pdyn:6.6,Tac2:3.9	Rbp1,Gm49906,Gm45680,Gm10754	Rbp1,Gm49906,Gm40663	ACB FS IA	PAL	2328	73	2255	0.59	0.41		0.47	0.53	3382.15068493151	5485.5889135255	8017.97260273973	20812.4328159645	338.213079348325	348.528860578715	CCN202212150	CS202212150_881	CS202212150_5386	CS202212150_6170	CS202212150_6353	CS202212150_6376
882	0882 STR-PAL Chst9 Gaba_3	211	STR-PAL Chst9 Gaba_3	0211 STR-PAL Chst9 Gaba_3	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:6.8	Penk:9.3,Pdyn:6.8,Tac1:4.6	Baz1a,Npffr2,Vwc2l,Tpbg	Baz1a,Gm49906,Npffr2	ACB FS IA	PAL	594	59	535	0.53	0.47		0.37	0.63	3021.15254237288	4785.94018691589	7238.38983050847	18367.8710280374	315.795525421797	332.302305923056	CCN202212150	CS202212150_882	CS202212150_5386	CS202212150_6170	CS202212150_6353	CS202212150_6376
883	0883 STR-PAL Chst9 Gaba_4	212	STR-PAL Chst9 Gaba_4	0212 STR-PAL Chst9 Gaba_4	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:6.4	Penk:7.2,Pdyn:4.2	Gm45680,6530403H02Rik,Gpc3,Scml4	Gm45680,Gm49906,B020031H02Rik	IA?	CTXsp	4248	1052	3196	0.44	0.56		0.6	0.4	3183.42015209125	5542.08635794743	7041.85836501901	19591.4314768461	316.601581016122	336.400294622539	CCN202212150	CS202212150_883	CS202212150_5387	CS202212150_6170	CS202212150_6353	CS202212150_6376
884	0884 STR-PAL Chst9 Gaba_4	212	STR-PAL Chst9 Gaba_4	0212 STR-PAL Chst9 Gaba_4	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:6.7	Penk:9.2,Pdyn:4.5,Npy:3.2	Baz1a,A730046J19Rik,Penk,Pdyn	Baz1a,Ptgs2,Gm49906	IA?	CTXsp	349	127	222	0.42	0.58		0.47	0.53	3171.22834645669	5283.27027027027	7813.94488188976	22105.7387387387	333.206705716111	342.750787364683	CCN202212150	CS202212150_884	CS202212150_5387	CS202212150_6170	CS202212150_6353	CS202212150_6376
885	0885 STR-PAL Chst9 Gaba_5	213	STR-PAL Chst9 Gaba_5	0213 STR-PAL Chst9 Gaba_5	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:7.1	Penk:6.8,Cck:5.9,Npy:3.3	Il1rl2,Gm45680,Tshz2	Il1rl2,Gm45680,A730046J19Rik	IA?	CTXsp	311	146	165	0.53	0.47		0.38	0.62	3938.02739726027	6452.21212121212	10099.4931506849	27883.4545454545	347.501997022238	360.27024174813	CCN202212150	CS202212150_885	CS202212150_5388	CS202212150_6170	CS202212150_6353	CS202212150_6376
886	0886 STR-PAL Chst9 Gaba_5	213	STR-PAL Chst9 Gaba_5	0213 STR-PAL Chst9 Gaba_5	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:7.1	Cck:5.2,Npy:3.7	A730046J19Rik,Six3,Hmcn1,Foxp2	A730046J19Rik,Hmcn1,Six3	IA?	CTXsp	263	82	181	0.49	0.51		0.49	0.51	3757.80487804878	5854.78453038674	9309.0487804878	22604.9834254144	348.672963325069	352.877510012129	CCN202212150	CS202212150_886	CS202212150_5388	CS202212150_6170	CS202212150_6353	CS202212150_6376
887	0887 STR-PAL Chst9 Gaba_5	213	STR-PAL Chst9 Gaba_5	0213 STR-PAL Chst9 Gaba_5	54	STR-PAL Chst9 Gaba	054 STR-PAL Chst9 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:19,Other-Sub-Gaba:19	GABA	Gaba	Slc32a1:6.5	Cck:5.9,Npy:5.8,Penk:5.6,Pdyn:3.5	A730046J19Rik,Chst9,Drd3,Eya4	A730046J19Rik,Gm45680,B020031H02Rik	IA?	CTXsp	954	402	552	0.48	0.52		0.5	0.5	3498.10199004975	6170.48007246377	8272.63432835821	24536.7083333333	333.794657519658	353.180532743399	CCN202212150	CS202212150_887	CS202212150_5388	CS202212150_6170	CS202212150_6353	CS202212150_6376
888	0888 IA Mgp Gaba	214	IA Mgp Gaba	0214 IA Mgp Gaba	55	IA Mgp Gaba	055 IA Mgp Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:10,Other-Sub-Gaba:10	GABA	Gaba	Slc32a1:6.8	NA	Mdfic,Col6a3,Tnnt1,Sntg1	Mdfic,Col6a3,Slc12a8	IA?	PAL	136	13	123	0.57	0.43		0.52	0.48	2592.38461538462	4330.26829268293	5131.23076923077	12310.9105691057	330.703761372379	334.188622707306	CCN202212150	CS202212150_888	CS202212150_5389	CS202212150_5389	CS202212150_6353	CS202212150_6376
889	0889 IA Mgp Gaba	214	IA Mgp Gaba	0214 IA Mgp Gaba	55	IA Mgp Gaba	055 IA Mgp Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:10,Other-Sub-Gaba:10	GABA	Gaba	Slc32a1:7.9	NA	Scn10a,Glp1r	Scn10a,Gm13974,Npffr2	IA?	CTXsp	260	127	133	0.5	0.5		0.46	0.54	3276.03937007874	5612.86466165414	7555.5905511811	21042.4360902256	349.821563710031	358.109025110652	CCN202212150	CS202212150_889	CS202212150_5389	CS202212150_5389	CS202212150_6353	CS202212150_6376
890	0890 IA Mgp Gaba	214	IA Mgp Gaba	0214 IA Mgp Gaba	55	IA Mgp Gaba	055 IA Mgp Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:10,Other-Sub-Gaba:10	GABA	Gaba	Slc32a1:8.5	Cck:7.6	Fmod,Npsr1,Ngf	Fmod,Mgp,Ccdc3	IA?	CTXsp	132	63	69	0.49	0.51		0.36	0.64	4723.39682539683	7260.15942028986	14684.3333333333	38148.3768115942	393.400216139213	395.128376154355	CCN202212150	CS202212150_890	CS202212150_5389	CS202212150_5389	CS202212150_6353	CS202212150_6376
891	0891 IA Mgp Gaba	214	IA Mgp Gaba	0214 IA Mgp Gaba	55	IA Mgp Gaba	055 IA Mgp Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:10,Other-Sub-Gaba:10	GABA	Gaba	Slc32a1:7.9	Cck:6.9,Sst:4,Pdyn:3.4	Ifi27l2a,Fibcd1,Cyp26b1,Ankfn1	Ifi27l2a,Cyp26b1,Col14a1	IA?	CTXsp	238	82	156	0.58	0.42		0.55	0.45	4542.69512195122	6925.63461538462	13588.2926829268	34467.9230769231	383.831748221007	389.302174595263	CCN202212150	CS202212150_891	CS202212150_5389	CS202212150_5389	CS202212150_6353	CS202212150_6376
892	0892 IA Mgp Gaba	214	IA Mgp Gaba	0214 IA Mgp Gaba	55	IA Mgp Gaba	055 IA Mgp Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:10,Other-Sub-Gaba:10	GABA	Gaba	Slc32a1:7.9	NA	Scn10a,Col14a1,Npffr2	Scn10a,Mgp,Col14a1	IA?	CTXsp	220	110	110	0.54	0.46		0.32	0.68	4279.87272727273	6662.02727272727	12155.5181818182	31069.2	374.613397886181	380.166953299916	CCN202212150	CS202212150_892	CS202212150_5389	CS202212150_5389	CS202212150_6353	CS202212150_6376
